0, 0, 0
374, 377, 500
374, 377, 500
377, 379, 501
379, 382, 500
380, 383, 501
380, 383, 501
379, 383, 500
379, 383, 501
379, 383, 501
378, 384, 500
378, 384, 500
379, 384, 500
379, 382, 500
379, 382, 500
379, 382, 500
379, 381, 500
379, 381, 500
379, 383, 500
379, 383, 500
379, 384, 500
379, 384, 500
380, 383, 501
380, 383, 501
379, 383, 501
379, 383, 501
379, 382, 500
379, 381, 501
379, 381, 501
379, 381, 501
379, 381, 501
379, 383, 501
379, 383, 501
380, 383, 502
379, 383, 500
379, 383, 500
380, 383, 500
380, 383, 500
379, 383, 501
379, 383, 501
380, 383, 500
380, 383, 500
378, 381, 502
378, 381, 502
378, 381, 502
378, 381, 502
380, 383, 501
380, 383, 501
379, 381, 501
379, 381, 501
380, 383, 500
380, 383, 500
378, 381, 500
380, 383, 500
380, 383, 500
380, 383, 501
380, 383, 501
380, 383, 501
380, 383, 501
380, 383, 501
380, 383, 501
380, 383, 501
379, 383, 500
379, 383, 500
379, 383, 500
379, 385, 500
379, 385, 500
379, 383, 501
379, 383, 501
378, 381, 500
378, 381, 500
379, 383, 501
379, 383, 501
379, 381, 500
379, 381, 500
379, 381, 500
379, 385, 500
379, 384, 500
379, 384, 500
378, 380, 500
378, 380, 500
378, 380, 500
379, 383, 500
380, 383, 502
380, 383, 502
379, 383, 501
379, 383, 501
379, 384, 500
379, 384, 500
378, 382, 500
378, 382, 500
378, 382, 500
379, 382, 500
379, 382, 500
379, 381, 500
379, 381, 500
379, 385, 500
379, 385, 500
378, 380, 500
378, 380, 500
379, 382, 500
379, 382, 500
379, 384, 500
379, 384, 500
380, 382, 500
380, 382, 500
379, 383, 500
379, 383, 500
379, 384, 500
379, 384, 500
379, 387, 500
379, 387, 500
372, 379, 500
372, 379, 500
370, 379, 500
370, 379, 500
367, 379, 500
367, 379, 500
367, 379, 500
367, 379, 500
369, 381, 500
369, 381, 500
368, 377, 500
368, 377, 500
367, 375, 500
367, 375, 500
379, 384, 500
379, 384, 500
379, 384, 500
377, 381, 501
377, 381, 501
377, 381, 501
368, 377, 500
368, 377, 500
367, 377, 500
369, 313, 500
369, 313, 500
370, 319, 500
371, 310, 501
371, 310, 501
371, 310, 501
373, 316, 500
373, 316, 500
374, 318, 501
374, 318, 501
375, 313, 501
375, 313, 501
376, 317, 500
376, 317, 500
377, 313, 500
422, 381, 500
422, 381, 500
415, 369, 500
415, 369, 500
415, 369, 500
423, 381, 500
423, 381, 500
424, 381, 501
424, 381, 501
425, 377, 501
425, 377, 501
424, 383, 500
425, 377, 500
425, 377, 500
425, 377, 500
373, 381, 500
373, 381, 500
371, 381, 500
380, 391, 500
380, 391, 500
373, 380, 500
373, 380, 500
378, 27, 500
378, 27, 500
384, 25, 500
384, 25, 500
374, 377, 502
374, 377, 502
374, 377, 500
374, 377, 500
373, 375, 501
373, 375, 501
374, 377, 500
374, 377, 500
372, 379, 500
371, 377, 501
367, 381, 501
367, 381, 501
367, 381, 501
364, 387, 501
364, 387, 501
361, 385, 501
361, 385, 501
361, 385, 501
361, 385, 501
361, 389, 500
358, 389, 500
358, 389, 500
358, 389, 500
360, 387, 500
360, 387, 500
360, 385, 501
360, 385, 501
360, 385, 501
360, 385, 501
358, 387, 500
356, 385, 501
358, 389, 500
358, 389, 500
357, 385, 500
357, 385, 500
359, 387, 500
359, 387, 500
358, 385, 500
357, 389, 500
359, 387, 500
359, 387, 500
357, 389, 500
357, 389, 500
360, 387, 500
360, 387, 500
357, 387, 500
357, 387, 500
359, 385, 500
359, 385, 500
359, 389, 500
359, 389, 500
359, 385, 500
359, 385, 500
360, 387, 500
360, 387, 500
357, 39, 503
356, 384, 500
359, 388, 500
359, 388, 500
358, 389, 500
358, 389, 500
360, 385, 500
360, 385, 500
358, 389, 500
358, 389, 500
360, 387, 500
359, 389, 500
359, 389, 500
361, 389, 500
361, 389, 500
358, 387, 500
358, 387, 500
359, 389, 500
359, 389, 500
360, 389, 500
360, 389, 500
358, 389, 500
358, 389, 500
359, 389, 500
359, 389, 500
361, 387, 500
361, 387, 500
359, 387, 500
359, 387, 500
360, 389, 500
360, 389, 500
360, 389, 500
357, 382, 500
357, 382, 500
359, 385, 500
359, 385, 500
358, 389, 500
357, 383, 502
357, 383, 502
359, 391, 500
359, 391, 500
360, 387, 500
360, 387, 500
358, 384, 501
358, 384, 501
357, 384, 500
357, 384, 500
358, 384, 500
358, 384, 500
359, 36, 509
359, 36, 509
357, 389, 500
358, 385, 501
358, 385, 501
357, 384, 500
357, 384, 500
357, 387, 500
357, 387, 500
360, 389, 500
360, 389, 500
358, 385, 500
358, 385, 500
359, 388, 501
359, 385, 501
359, 385, 501
360, 385, 501
360, 385, 501
361, 391, 500
361, 391, 500
359, 385, 500
360, 389, 500
360, 389, 500
360, 389, 500
361, 384, 500
361, 384, 500
360, 385, 500
360, 385, 500
360, 387, 501
360, 387, 501
360, 383, 500
360, 383, 500
360, 383, 500
360, 383, 500
360, 391, 500
360, 391, 500
361, 384, 500
361, 384, 500
361, 385, 500
361, 385, 500
361, 385, 501
361, 385, 501
361, 385, 501
358, 387, 500
358, 387, 500
358, 385, 500
358, 385, 500
358, 385, 500
361, 385, 500
361, 385, 500
360, 387, 500
360, 387, 500
360, 387, 500
358, 383, 500
358, 383, 500
359, 389, 500
359, 389, 500
361, 384, 500
361, 384, 500
363, 385, 500
363, 385, 500
362, 383, 501
362, 383, 501
366, 385, 500
370, 384, 501
370, 384, 501
379, 385, 500
379, 385, 500
380, 383, 500
380, 383, 500
380, 387, 500
380, 387, 500
380, 384, 500
