0, 0, 0
44, 141, 732
44, 141, 730
42, 141, 730
42, 141, 730
42, 141, 730
38, 142, 736
38, 142, 736
36, 144, 738
36, 144, 738
36, 144, 737
36, 144, 737
34, 144, 739
34, 144, 739
32, 145, 741
32, 145, 741
32, 144, 739
32, 144, 739
30, 145, 741
30, 145, 741
30, 145, 741
30, 145, 741
28, 145, 741
28, 145, 741
28, 144, 739
28, 144, 739
26, 144, 738
26, 144, 738
26, 144, 739
26, 144, 739
24, 144, 740
24, 144, 740
24, 144, 740
24, 144, 740
22, 145, 741
22, 145, 742
22, 145, 742
24, 146, 739
24, 146, 739
24, 145, 734
24, 145, 734
28, 149, 733
28, 149, 733
34, 154, 737
34, 154, 737
40, 156, 737
40, 156, 737
40, 156, 737
40, 156, 738
44, 160, 738
44, 160, 738
50, 165, 732
56, 165, 732
56, 165, 732
56, 165, 732
56, 163, 734
64, 165, 732
56, 160, 737
58, 159, 740
55, 157, 742
0, 0, 0
0, 0, 0
45, 115, 557
39, 112, 551
40, 108, 548
40, 108, 548
40, 108, 548
40, 107, 551
39, 103, 535
40, 103, 542
42, 102, 538
40, 101, 539
40, 101, 539
39, 103, 559
39, 103, 559
50, 133, 732
50, 133, 732
50, 131, 732
50, 131, 732
48, 131, 732
50, 131, 734
48, 129, 731
48, 129, 731
48, 129, 730
46, 129, 731
48, 129, 730
46, 129, 731
46, 128, 729
46, 128, 729
46, 128, 729
44, 131, 732
46, 128, 728
46, 131, 731
46, 131, 731
46, 131, 732
46, 131, 732
46, 131, 732
44, 131, 732
44, 131, 735
44, 131, 735
44, 131, 733
44, 131, 733
44, 133, 734
44, 133, 734
44, 133, 732
44, 133, 732
44, 133, 733
44, 133, 733
44, 133, 735
44, 133, 735
44, 133, 734
44, 133, 734
44, 133, 734
44, 133, 734
44, 134, 736
44, 134, 736
44, 134, 736
44, 134, 736
44, 134, 737
42, 134, 738
42, 134, 738
42, 134, 738
42, 134, 739
42, 134, 739
42, 134, 739
40, 134, 739
40, 134, 739
40, 134, 739
40, 134, 739
38, 135, 741
38, 135, 741
38, 133, 741
38, 133, 742
36, 133, 743
36, 133, 745
34, 133, 745
32, 133, 743
32, 133, 743
32, 133, 746
32, 131, 744
30, 131, 745
30, 131, 745
28, 132, 747
28, 132, 747
26, 132, 749
26, 132, 749
26, 132, 749
22, 132, 750
20, 133, 754
20, 133, 754
20, 133, 754
12, 136, 760
12, 136, 760
8, 139, 764
8, 139, 764
4, 139, 767
4, 139, 767
-1, 142, 772
-1, 142, 772
-6, 144, 779
-6, 144, 779
-10, 151, 793
-10, 151, 793
-17, 152, 799
-17, 152, 799
-28, 158, 807
-28, 158, 807
-41, 160, 806
-67, 165, 801
-67, 165, 801
-90, 171, 788
-90, 171, 788
-96, 173, 788
-96, 173, 788
-103, 178, 788
-103, 178, 788
-110, 183, 791
-110, 183, 791
-119, 186, 797
-119, 186, 797
-128, 188, 795
-135, 193, 798
-141, 189, 798
-141, 189, 798
-157, 187, 800
-168, 192, 793
-176, 186, 798
-197, 179, 796
-197, 179, 796
-213, 178, 798
-218, 176, 798
-218, 176, 798
-218, 176, 798
-247, 172, 810
-247, 172, 810
-255, 179, 812
-255, 179, 812
-261, 192, 811
-261, 192, 811
-263, 204, 809
-263, 204, 809
-259, 228, 798
-259, 228, 798
-261, 260, 796
-261, 260, 796
-263, 314, 796
-263, 314, 796
-268, 398, 793
-268, 398, 793
-268, 409, 798
-268, 409, 798
-288, 418, 799
-288, 418, 799
-289, 422, 797
-289, 422, 797
-298, 421, 792
-298, 421, 792
-298, 428, 792
-298, 428, 792
-307, 425, 787
-307, 425, 787
-308, 421, 783
-308, 421, 783
-306, 421, 784
-306, 421, 784
-304, 423, 784
-304, 423, 784
-304, 426, 785
-304, 426, 785
-310, 433, 789
-310, 433, 789
-320, 434, 792
-320, 434, 792
-322, 432, 791
-322, 432, 791
-327, 432, 788
-327, 432, 788
-334, 426, 785
-334, 426, 785
-341, 424, 786
-341, 424, 786
-357, 425, 787
-357, 425, 787
-368, 423, 783
-368, 423, 783
-382, 422, 786
-382, 422, 786
-399, 422, 789
-399, 422, 789
-413, 419, 788
-413, 419, 788
-425, 407, 782
-425, 407, 782
-438, 397, 782
-438, 397, 782
-446, 380, 782
-446, 380, 782
-453, 361, 779
-453, 361, 779
-458, 345, 772
-458, 345, 772
-457, 270, 781
-457, 270, 781
-465, 224, 792
-465, 224, 792
-470, 195, 797
-470, 195, 797
-479, 167, 801
-479, 167, 801
-490, 142, 808
-490, 142, 808
-483, 120, 790
-483, 120, 790
-491, 106, 798
-492, 104, 801
-496, 93, 804
-496, 93, 804
-503, 87, 808
-503, 87, 808
-503, 83, 807
-504, 85, 805
-504, 82, 806
-504, 82, 806
-505, 82, 804
-505, 82, 804
-508, 82, 805
-508, 82, 805
-507, 82, 803
-506, 84, 801
-507, 84, 804
-507, 84, 804
-506, 86, 801
-506, 86, 801
-504, 88, 799
-504, 88, 799
-503, 91, 801
-503, 91, 801
-502, 95, 799
-502, 95, 799
-500, 99, 795
-500, 99, 795
-500, 103, 796
-500, 103, 796
-498, 109, 792
-498, 109, 792
-500, 116, 796
-500, 116, 796
-507, 124, 807
-507, 124, 807
-513, 135, 817
-512, 143, 814
-513, 144, 816
-513, 144, 816
-508, 151, 808
-508, 151, 808
-510, 161, 811
-510, 161, 811
-510, 167, 812
-510, 167, 812
-511, 176, 810
-509, 186, 806
-512, 185, 812
-512, 185, 812
-509, 191, 806
-509, 191, 806
-510, 199, 805
-510, 205, 804
-512, 203, 804
-512, 208, 805
-512, 208, 805
-513, 212, 803
-515, 212, 805
