243, 199, 721
261, 199, 701
261, 199, 701
282, 198, 676
282, 198, 676
300, 195, 653
300, 195, 653
311, 191, 693
311, 191, 693
312, 191, 652
312, 191, 652
306, 193, 659
306, 193, 659
296, 194, 671
296, 194, 671
284, 195, 693
284, 195, 693
273, 194, 679
273, 194, 679
269, 192, 682
269, 192, 682
267, 188, 741
266, 189, 728
266, 189, 728
266, 186, 777
266, 186, 777
269, 184, 781
269, 184, 781
279, 184, 759
279, 184, 759
294, 186, 716
294, 186, 716
312, 188, 680
312, 188, 680
324, 192, 739
324, 192, 739
330, 195, 707
330, 195, 707
327, 197, 714
327, 197, 714
315, 197, 696
315, 197, 696
304, 198, 725
304, 198, 725
299, 201, 741
299, 201, 741
309, 198, 728
309, 198, 728
330, 198, 716
330, 198, 716
348, 201, 702
348, 201, 702
349, 201, 715
349, 201, 715
334, 194, 719
334, 194, 719
322, 187, 708
322, 187, 708
321, 169, 681
321, 169, 681
322, 155, 783
322, 155, 783
321, 143, 784
321, 143, 784
317, 133, 765
317, 133, 765
318, 126, 768
318, 126, 768
318, 124, 777
318, 124, 777
318, 126, 779
318, 126, 779
319, 133, 781
319, 133, 781
322, 146, 780
322, 146, 780
328, 158, 773
328, 158, 773
333, 170, 756
333, 170, 756
332, 180, 713
332, 180, 713
328, 187, 691
328, 187, 691
321, 192, 708
321, 192, 708
309, 197, 755
309, 197, 755
297, 201, 770
297, 201, 770
292, 207, 774
292, 207, 774
301, 208, 685
301, 208, 685
313, 206, 709
313, 206, 709
335, 209, 695
335, 209, 695
342, 208, 717
342, 208, 717
334, 207, 721
334, 207, 721
311, 205, 696
311, 205, 696
292, 207, 0
292, 207, 0
282, 203, 704
282, 203, 704
295, 195, 712
295, 195, 712
312, 189, 717
312, 189, 717
324, 187, 755
324, 187, 755
324, 187, 770
324, 187, 770
321, 191, 751
321, 191, 751
317, 191, 709
317, 191, 709
312, 190, 717
312, 190, 717
309, 188, 731
309, 188, 731
308, 186, 737
308, 186, 737
308, 182, 744
308, 182, 744
306, 178, 740
306, 178, 740
305, 170, 733
305, 170, 733
305, 160, 697
305, 160, 697
306, 152, 807
306, 152, 807
311, 146, 786
311, 146, 786
315, 147, 781
315, 147, 781
318, 150, 784
318, 150, 784
320, 156, 780
320, 156, 780
320, 163, 777
320, 163, 777
317, 168, 775
317, 168, 775
309, 172, 771
309, 172, 771
298, 176, 770
298, 176, 770
284, 179, 770
284, 179, 770
269, 181, 777
269, 181, 777
254, 188, 813
254, 188, 813
247, 193, 787
247, 193, 787
245, 199, 765
245, 199, 765
250, 206, 806
250, 206, 806
266, 209, 757
266, 209, 757
293, 214, 766
293, 214, 766
325, 218, 737
325, 218, 737
359, 215, 726
359, 215, 726
379, 216, 698
379, 216, 698
365, 211, 706
365, 211, 706
330, 208, 687
330, 208, 687
295, 202, 697
295, 202, 697
278, 195, 695
278, 195, 695
275, 181, 716
275, 181, 716
280, 164, 731
280, 164, 731
289, 147, 742
289, 147, 742
297, 130, 734
297, 130, 734
304, 118, 727
304, 118, 727
308, 108, 763
308, 108, 763
311, 100, 801
311, 100, 801
309, 100, 808
309, 100, 808
309, 101, 792
309, 101, 792
307, 110, 800
307, 110, 800
305, 120, 801
305, 120, 801
303, 130, 806
303, 130, 806
304, 139, 804
304, 139, 804
305, 147, 804
305, 147, 804
303, 156, 808
303, 156, 808
302, 163, 803
302, 163, 803
296, 171, 804
296, 171, 804
289, 178, 797
289, 178, 797
279, 185, 788
279, 185, 788
266, 193, 782
266, 193, 782
258, 200, 748
258, 200, 748
254, 208, 723
254, 208, 723
256, 213, 697
256, 213, 697
262, 215, 735
262, 215, 735
268, 214, 783
268, 214, 783
278, 212, 759
278, 212, 759
287, 210, 754
287, 210, 754
296, 206, 750
296, 206, 750
303, 202, 747
303, 202, 747
307, 199, 744
307, 199, 744
310, 197, 748
310, 197, 748
311, 196, 749
311, 196, 749
310, 197, 745
310, 197, 745
305, 198, 742
305, 198, 742
300, 196, 730
300, 196, 730
296, 192, 716
296, 192, 716
293, 188, 705
293, 188, 705
289, 183, 691
289, 183, 691
288, 180, 687
288, 180, 687
286, 178, 682
286, 178, 682
284, 176, 680
284, 176, 680
283, 175, 677
283, 175, 677
283, 175, 679
283, 175, 679
282, 176, 684
282, 176, 684
282, 177, 688
282, 177, 688
281, 181, 691
281, 181, 691
281, 185, 702
281, 185, 702
282, 183, 705
282, 183, 705
283, 181, 710
283, 181, 710
284, 176, 643
284, 176, 643
284, 174, 649
284, 174, 649
284, 170, 711
284, 170, 711
284, 168, 0
284, 168, 0
284, 166, 0
284, 166, 0
284, 162, 725
284, 162, 725
285, 156, 700
285, 156, 700
286, 148, 719
286, 148, 719
286, 140, 745
286, 140, 745
288, 133, 766
288, 133, 766
285, 138, 795
285, 138, 795
290, 144, 779
290, 144, 779
294, 151, 765
294, 151, 765
297, 155, 758
297, 155, 758
298, 157, 749
298, 157, 749
299, 157, 749
299, 157, 749
298, 156, 751
298, 156, 751
298, 156, 749
298, 156, 749
298, 156, 750
298, 156, 750
299, 158, 755
299, 158, 755
300, 160, 755
300, 160, 755
301, 165, 754
302, 165, 753
303, 170, 757
303, 170, 757
304, 176, 756
304, 176, 756
307, 182, 753
307, 182, 753
307, 190, 750
307, 190, 750
308, 198, 749
308, 198, 749
308, 206, 748
308, 206, 748
308, 215, 746
308, 215, 746
308, 221, 750
308, 221, 750
307, 225, 750
307, 225, 750
305, 229, 746
305, 229, 746
302, 232, 737
302, 232, 737
299, 236, 725
299, 236, 725
299, 239, 716
299, 239, 716
299, 244, 699
299, 244, 699
299, 250, 685
299, 250, 685
299, 260, 666
299, 260, 666
294, 281, 663
294, 281, 663
284, 307, 862
284, 307, 862
280, 317, 825
280, 317, 825
278, 320, 810
278, 320, 810
278, 320, 792
278, 320, 792
283, 321, 775
283, 321, 775
281, 317, 742
281, 317, 742
276, 312, 724
276, 312, 724
275, 307, 715
275, 307, 715
274, 302, 703
274, 302, 703
269, 295, 702
269, 295, 702
267, 285, 697
267, 285, 697
267, 277, 684
267, 277, 684
273, 264, 675
273, 264, 675
279, 250, 679
279, 250, 679
285, 240, 663
285, 238, 665
291, 229, 656
292, 229, 656
297, 222, 638
297, 222, 638
304, 217, 623
304, 217, 623
310, 214, 607
310, 214, 607
315, 214, 592
315, 214, 592
320, 216, 575
322, 213, 564
324, 216, 561
324, 216, 561
328, 212, 555
328, 212, 555
333, 204, 534
333, 204, 534
336, 193, 524
336, 193, 524
339, 183, 530
339, 183, 530
341, 175, 531
341, 175, 531
340, 167, 537
340, 167, 537
339, 163, 550
339, 164, 551
339, 163, 563
339, 163, 563
333, 169, 581
333, 169, 581
331, 173, 621
331, 173, 621
331, 176, 632
331, 176, 632
333, 177, 631
333, 177, 631
335, 175, 647
335, 175, 647
338, 174, 649
338, 176, 644
340, 174, 663
340, 174, 663
